id,Novel,NewActor,Extent-v,AvgMotion-v,PersonSize,People,#Actions
T2S96,,,,,207.23,,
7ZCXJ,,,,,158.76,,
05GIA,,,,,174.14,,
96GIQ,,,,,143.79,,
AXKNP,,,,,150.64,,
97PX8,,,,,164.53,,
QRZK5,,,,,49.241,,
D9AR5,,,,,175.12,,
YM213,,,,,179.82,,
IK72J,,,,,163.61,,
YE5QF,,,,,162.18,,
JJGEU,,,,,124.42,,
6TVXT,,,,,182.5,,
FR063,,,,,130.92,,
KCEJF,,,,,195.9,,
UJOLG,,,,,164.69,,
RH44U,,,,,192.95,,
5X5DT,,,,,120.06,,
D7LMI,,,,,197.15,,
EI5M3,,,,,185.98,,
FHPRK,,,,,209.94,,
A2JV3,,,,,142.26,,
H5ZG9,,,,,144.9,,
WRFZW,,,,,147.2,,
6E4L5,,,,,118.26,,
NZX0U,,,,,117.71,,
MX4FM,,,,,176.47,,
OFPAE,,,,,123.57,,
Z7QTA,,,,,140.84,,
FQA3W,,,,,112.55,,
W2TL1,,,,,142.3,,
STY6W,,,,,196.77,,
2MR5K,,,,,158.02,,
0V4B3,,,,,163.86,,
38HNU,,,,,138.11,,
III9I,,,,,175.32,,
SNK5Z,,,,,158.18,,
BMF6X,,,,,143.25,,
MP6JQ,,,,,153.55,,
3GXB7,,,,,165.37,,
PN7CX,,,,,120.16,,
PW16K,,,,,163.44,,
NDD35,,,,,231.87,,
6QSON,,,,,143.84,,
OHZG5,,,,,157.7,,
UZIER,,,,,174.14,,
FIAJP,,,,,144.79,,
N79WJ,,,,,168.12,,
KXAIZ,,,,,136.85,,
YCST7,,,,,125,,
51JUO,,,,,223.71,,
08XNM,,,,,227.49,,
SNUVF,,,,,212.29,,
JP1KG,,,,,153.21,,
KU25F,,,,,181.61,,
OG1LT,,,,,131.01,,
CZPFO,,,,,190.48,,
3PXGQ,,,,,127.21,,
NILOB,,,,,202.38,,
60XA3,,,,,243.15,,
ZD5YK,,,,,171.04,,
R6BNQ,,,,,158.69,,
LRTNA,,,,,154.59,,
U4W3C,,,,,192.12,,
YFZRG,,,,,210.28,,
0RJ18,,,,,144.31,,
AGELP,,,,,110.2,,
1L2G1,,,,,166.85,,
FMXZS,,,,,139.59,,
SM1QV,,,,,162.28,,
14Z7D,,,,,285.78,,
MBGPJ,,,,,146.63,,
OLV1L,,,,,87.814,,
63T5I,,,,,107.85,,
Y0CA0,,,,,120.13,,
TIEA9,,,,,156.98,,
MNXXD,,,,,208.75,,
JIGAJ,,,,,203.75,,
JHRXJ,,,,,148.55,,
Y5P4Q,,,,,147.62,,
9SOKF,,,,,303.3,,
V62NW,,,,,158.85,,
NBE4C,,,,,150.95,,
HXLVN,,,,,157.05,,
KS0FF,,,,,147.97,,
W5RTS,,,,,255.93,,
BU2R4,,,,,233.83,,
SHKHX,,,,,160.81,,
P4BC1,,,,,165.24,,
P27FO,,,,,166.43,,
RGHXS,,,,,160.05,,
HETLN,,,,,140.53,,
8IBNY,,,,,141.61,,
4HMTY,,,,,166.46,,
F8HLI,,,,,89.36,,
QFDVO,,,,,192.41,,
JIDHM,,,,,176.53,,
3SXVF,,,,,172.45,,
X226B,,,,,160.68,,
JV524,,,,,260.37,,
UWEWX,,,,,118.9,,
OBT3Q,,,,,140.58,,
45P7D,,,,,177.16,,
OSHMX,,,,,244.04,,
IAK2E,,,,,171.94,,
JLQLC,,,,,217.12,,
FUT86,,,,,191.06,,
KOF86,,,,,146.19,,
M7DIB,,,,,159.39,,
QMWTF,,,,,139.32,,
QBXRP,,,,,119.31,,
DYVUY,,,,,149.18,,
HUNW6,,,,,163.11,,
8QCBP,,,,,173.44,,
81QUM,,,,,160.58,,
34IUI,,,,,159.93,,
QS0AZ,,,,,141.57,,
JQ2SN,,,,,156.2,,
B2NBR,,,,,87.26,,
QEFJF,,,,,157.36,,
9YI82,,,,,200.71,,
YY5D1,,,,,91.023,,
XCR15,,,,,140.41,,
CF92N,,,,,145.88,,
PJ2NN,,,,,174.55,,
YMWUS,,,,,210.45,,
F1MWB,,,,,166.16,,
6YGBD,,,,,145.55,,
S7RXC,,,,,166.57,,
Q8QGT,,,,,167.54,,
ABHC6,,,,,216.56,,
469E8,,,,,238.06,,
IJOAK,,,,,160.8,,
VUXLB,,,,,214.37,,
61WBK,,,,,181.96,,
UJJ6Z,,,,,122.71,,
NGMK1,,,,,165.28,,
J8KES,,,,,148,,
E75C2,,,,,165.57,,
IA5TC,,,,,165.24,,
T5E2T,,,,,82.185,,
XHB9U,,,,,167.93,,
2MTYU,,,,,176.08,,
CYM3V,,,,,159.79,,
JF0O8,,,,,206.65,,
2EPFZ,,,,,152.64,,
4ETXZ,,,,,173.23,,
BP3Q1,,,,,155.64,,
B6487,,,,,229.85,,
IABNL,,,,,160.75,,
47532,,,,,127.21,,
5XA4R,,,,,68.753,,
KEPDQ,,,,,143.13,,
QUPLC,,,,,114.58,,
0VQCH,,,,,172.87,,
SPG5Q,,,,,124.36,,
2X7F6,,,,,116.04,,
DH66I,,,,,176.33,,
LUZNA,,,,,157.74,,
ES10S,,,,,61.225,,
L57L2,,,,,152.16,,
BRS5P,,,,,170.98,,
P3JMV,,,,,168.02,,
X8XQE,,,,,247.75,,
FB7MZ,,,,,131.69,,
SP6M4,,,,,213.1,,
5ADJT,,,,,130.48,,
113YU,,,,,158.91,,
3KWFT,,,,,137.64,,
GF6UG,,,,,167.35,,
A0PVR,,,,,151.66,,
LW1W2,,,,,252.61,,
PRVHF,,,,,134.72,,
UJT87,,,,,194.67,,
5AYUN,,,,,87.725,,
3EDV7,,,,,202.29,,
YV0ZX,,,,,169.08,,
9C5PT,,,,,143.76,,
FETME,,,,,177.47,,
LZEWE,,,,,235.81,,
ETS92,,,,,219.2,,
LU82W,,,,,270.2,,
ATWCT,,,,,167.9,,
FSWT4,,,,,154.66,,
AFY37,,,,,218.83,,
2Z59F,,,,,145.87,,
759UE,,,,,165.42,,
MNEQ4,,,,,163.43,,
JUINA,,,,,213.57,,
D7MHV,,,,,145,,
AKKWU,,,,,271.89,,
XET54,,,,,105.17,,
CBPJF,,,,,140.58,,
HN362,,,,,211.45,,
TVJ0L,,,,,114.61,,
DPDER,,,,,168.43,,
Y6MUU,,,,,155.42,,
JVISI,,,,,177.32,,
YCY9G,,,,,146.86,,
KF42S,,,,,125.26,,
9X6DL,,,,,133.48,,
RP64Z,,,,,189.92,,
8NJD2,,,,,263.75,,
FRXS5,,,,,219.81,,
O07KU,,,,,188.09,,
U8I40,,,,,222.47,,
G06QC,,,,,143.17,,
FYU0D,,,,,152.93,,
0FVYR,,,,,92.929,,
UTLNI,,,,,223.13,,
KMWCM,,,,,92.787,,
ZSL58,,,,,138.12,,
LPJWM,,,,,155.1,,
0TL9Y,,,,,203.3,,
P2HRN,,,,,115.73,,
UKGO4,,,,,160.04,,
0CX32,,,,,61.628,,
MD6C0,,,,,181.86,,
B8DL6,,,,,141.41,,
CM293,,,,,221.19,,
JMCRT,,,,,136.82,,
BPHWQ,,,,,224.25,,
U104F,,,,,220.34,,
VWN13,,,,,211.79,,
M2T77,,,,,163.08,,
HV20I,,,,,159.76,,
KKCB9,,,,,122.66,,
S4D1O,,,,,135.77,,
F64IO,,,,,130.38,,
74DPG,,,,,217.54,,
4JKLQ,,,,,143.13,,
WW4MY,,,,,161.64,,
XDT45,,,,,119.49,,
QSBXK,,,,,157.18,,
NWGVT,,,,,252.98,,
PPXPA,,,,,145.35,,
1BXYR,,,,,179.28,,
QTRIN,,,,,161.35,,
A2DDA,,,,,152.58,,
8G9A9,,,,,115.14,,
J3ZZH,,,,,102.52,,
TEQU4,,,,,98.201,,
ZOBZV,,,,,149.26,,
FY9UT,,,,,54,,
61N26,,,,,140.03,,
2JT00,,,,,133.6,,
NU09Z,,,,,137.24,,
1YTD7,,,,,185.74,,
09W8V,,,,,193.56,,
STSYP,,,,,118.46,,
NZCG8,,,,,229.08,,
9J166,,,,,101.42,,
9SZG2,,,,,160.05,,
OX5TB,,,,,128.11,,
YLEK5,,,,,168.34,,
L5TI4,,,,,129.72,,
RY8ZS,,,,,234.24,,
F5XQM,,,,,101.89,,
RBAO1,,,,,125.98,,
Y1HOV,,,,,145.29,,
2JKR8,,,,,156.82,,
0GR11,,,,,205.78,,
EO6XX,,,,,161.25,,
TWLUH,,,,,148.84,,
SA9PB,,,,,138.81,,
J8JOQ,,,,,107.24,,
RSRZ0,,,,,138.6,,
7G6F0,,,,,208.97,,
VX1GX,,,,,163.94,,
1L376,,,,,179.78,,
Z1H81,,,,,147.05,,
5V8WH,,,,,229.25,,
Q9DW7,,,,,91.637,,
9RSGO,,,,,170.81,,
SSVYY,,,,,159.26,,
YUEB9,,,,,145.57,,
NALYZ,,,,,140.76,,
PE41X,,,,,130.43,,
QRI4L,,,,,269.47,,
M1FNW,,,,,82.947,,
OIRPJ,,,,,160.1,,
6QPNW,,,,,195.44,,
1U9TF,,,,,142.98,,
U5M7E,,,,,155.54,,
8TRIW,,,,,215.35,,
82B2V,,,,,137.85,,
8SAEO,,,,,230.19,,
QDPR8,,,,,224.61,,
KZK6W,,,,,166,,
FHXKQ,,,,,166.23,,
FNNTW,,,,,210,,
QQTQN,,,,,235.63,,
5XAMJ,,,,,186.45,,
BRLC0,,,,,87.869,,
MLK57,,,,,140.28,,
MQHDC,,,,,151.64,,
NLM0B,,,,,151.39,,
UPWTC,,,,,156.21,,
KNX2Y,,,,,164.39,,
ALXUC,,,,,174.52,,
VT64S,,,,,152.63,,
CFDXI,,,,,165.3,,
TQXMV,,,,,115.9,,
RGZVZ,,,,,143.26,,
GIIMN,,,,,191.85,,
WJFGC,,,,,158.34,,
02GMI,,,,,179.17,,
9GA3H,,,,,229.54,,
KO80I,,,,,186.75,,
MX9XB,,,,,216.14,,
7EHQU,,,,,163.16,,
2ZINN,,,,,159.42,,
LEG82,,,,,135.5,,
TWU2U,,,,,127.93,,
C5KNM,,,,,164.24,,
HE8TC,,,,,101.97,,
RPPCV,,,,,171.99,,
2GF6R,,,,,182.75,,
DVDU2,,,,,211.51,,
UDAQU,,,,,177.44,,
NB42S,,,,,130.42,,
IAFF1,,,,,166.26,,
RVV5Q,,,,,215.31,,
PVSVG,,,,,171.03,,
D4LRR,,,,,123.77,,
LT2IJ,,,,,142.69,,
9JIOI,,,,,197.28,,
573OJ,,,,,198.62,,
IAC2W,,,,,222.8,,
8LPZ0,,,,,95.408,,
UBVV7,,,,,156.04,,
TNG97,,,,,180.33,,
8YNSB,,,,,144.84,,
250SN,,,,,145.86,,
JVV45,,,,,160.2,,
OCSVQ,,,,,132.03,,
3NE5P,,,,,117.73,,
EQO9N,,,,,163.51,,
ON2VH,,,,,162.53,,
ZU00I,,,,,200.06,,
P4HXN,,,,,166.46,,
RUG1J,,,,,233.53,,
U4XV9,,,,,126.54,,
YD26T,,,,,69.644,,
FW1L0,,,,,236.16,,
UCDL4,,,,,119.12,,
X0JKJ,,,,,188.98,,
170OQ,,,,,108.31,,
IYU90,,,,,108.65,,
7SQXM,,,,,130.73,,
327L5,,,,,170.06,,
TVS1P,,,,,235.44,,
0DDYA,,,,,130.74,,
FE6RN,,,,,117.06,,
DHPNN,,,,,127.29,,
DD5SD,,,,,204.16,,
GCWNT,,,,,153.03,,
XDRZ7,,,,,97.265,,
1IJ7V,,,,,211.52,,
GPJ1I,,,,,50.657,,
RZLAZ,,,,,190.05,,
P4FXX,,,,,117.6,,
9MOQ7,,,,,102.54,,
UEP20,,,,,152.01,,
RKGXU,,,,,174.27,,
S1QOX,,,,,179.7,,
Z5KH4,,,,,169.52,,
AXKNF,,,,,270.19,,
JKR9A,,,,,165.79,,
2KFZ2,,,,,175.49,,
KTDXB,,,,,175.08,,
4SGC9,,,,,153.63,,
0VQQL,,,,,147.44,,
92Q8F,,,,,98.286,,
41ZY4,,,,,170.76,,
P1LWC,,,,,154.49,,
RK4U5,,,,,145.7,,
6UZLM,,,,,175.84,,
FQ9QX,,,,,190.27,,
APZUZ,,,,,156.79,,
DGMDT,,,,,157.66,,
8ESHT,,,,,214.98,,
QJXNG,,,,,157.29,,
MKBH8,,,,,193.22,,
QD4GS,,,,,157.26,,
706BT,,,,,150.23,,
LFPLP,,,,,155.84,,
MICBC,,,,,171.75,,
MNGT1,,,,,221.12,,
Y49WR,,,,,216.54,,
7TPZA,,,,,166.93,,
W9XJX,,,,,173.79,,
9LONJ,,,,,224.09,,
BBAVF,,,,,149.26,,
MCHRP,,,,,132.69,,
KP53W,,,,,206.79,,
1ZEJJ,,,,,160.5,,
OEUGC,,,,,170.79,,
BSFVT,,,,,284.44,,
K8ZIK,,,,,196.77,,
PHH49,,,,,140,,
7HEWH,,,,,147.71,,
I6UIG,,,,,227.11,,
8PSXZ,,,,,141.56,,
OZPA9,,,,,91.756,,
0NJ26,,,,,248.45,,
VSAA7,,,,,213.45,,
39LQ8,,,,,164.83,,
6FYXS,,,,,150.3,,
MPFSX,,,,,227.27,,
91SQ4,,,,,101.11,,
C4MP2,,,,,89.555,,
X28IF,,,,,96.142,,
YDWN5,,,,,149.66,,
W1QG3,,,,,102.69,,
08F85,,,,,159.91,,
KUO3N,,,,,210.5,,
G57R6,,,,,52.024,,
PCZZS,,,,,71.098,,
VG8QP,,,,,175.76,,
ZAO65,,,,,80.956,,
987P8,,,,,169.61,,
U79C9,,,,,154.42,,
4ATDB,,,,,132.26,,
BUXV4,,,,,186.92,,
UIPXF,,,,,155.11,,
3LLDC,,,,,135.34,,
J99Z8,,,,,207.01,,
R3ZN9,,,,,94.113,,
9PSZA,,,,,174.16,,
KI0YZ,,,,,111.95,,
F4BJJ,,,,,158.8,,
61UIO,,,,,165.55,,
342XO,,,,,131.33,,
OZCGO,,,,,237.21,,
N1RJW,,,,,237.68,,
CHQ41,,,,,124.87,,
S3TZ1,,,,,105.25,,
8BNUT,,,,,153.77,,
8IUTG,,,,,151.17,,
O52BL,,,,,232.88,,
QNXGG,,,,,161.98,,
FYH25,,,,,232.17,,
Y0AKO,,,,,117.13,,
Z1DBB,,,,,91.963,,
C9ISQ,,,,,134.35,,
1G90H,,,,,147.49,,
4ZN66,,,,,218.44,,
X95FK,,,,,240.56,,
DR13T,,,,,185.34,,
884C0,,,,,173.12,,
I329H,,,,,235.34,,
VE52Z,,,,,153.17,,
WLOCV,,,,,234.77,,
FGP46,,,,,149.47,,
QO0UU,,,,,123.46,,
953I1,,,,,143.23,,
QBQR3,,,,,202.12,,
DYXY5,,,,,160.83,,
6ZTL6,,,,,247.8,,
QDVXO,,,,,163.39,,
RUOOY,,,,,256.16,,
T5JY8,,,,,151.05,,
G7LU9,,,,,128.45,,
M7KH7,,,,,142.78,,
CJELP,,,,,164.79,,
YXQWH,,,,,246.27,,
RRC0Z,,,,,138.19,,
IYNUU,,,,,212.1,,
6BFKO,,,,,188.59,,
138LG,,,,,233.24,,
PV3KQ,,,,,83.685,,
VCZWV,,,,,143.08,,
FH9AB,,,,,116.35,,
XO97L,,,,,102.24,,
JDG40,,,,,135.43,,
ZSREG,,,,,166.77,,
NNG2V,,,,,149.33,,
52QLH,,,,,156.57,,
81NAT,,,,,169.45,,
AZFKK,,,,,160.81,,
4AQZ2,,,,,235.96,,
OIOIO,,,,,149.98,,
BNH5C,,,,,159.01,,
26YPV,,,,,255,,
H41MY,,,,,179.51,,
KFI7N,,,,,145.37,,
RVLXD,,,,,161.39,,
H9F6S,,,,,163.43,,
0XRD1,,,,,156.27,,
FI2DL,,,,,137.03,,
D67MQ,,,,,259.2,,
NS216,,,,,88.232,,
OUTGB,,,,,92.891,,
QEV60,,,,,94.881,,
1ZB73,,,,,147.43,,
N6R39,,,,,199.23,,
WNKL6,,,,,150.25,,
2JR26,,,,,169.65,,
E1U37,,,,,127.7,,
MNC10,,,,,127.52,,
KO34N,,,,,157.87,,
SMS5G,,,,,221.87,,
S2XJW,,,,,120.29,,
YD9OX,,,,,251.11,,
0OE6M,,,,,226.76,,
TU2GE,,,,,209.99,,
U1LFT,,,,,148.99,,
A30ZM,,,,,159.7,,
HQUHP,,,,,165.17,,
OZ6SB,,,,,146.39,,
2XT4N,,,,,148.77,,
RRFE7,,,,,81.108,,
CYT5I,,,,,156.68,,
V4BBC,,,,,197.23,,
H5TGJ,,,,,199.52,,
3P38N,,,,,244.1,,
2U0GH,,,,,197.98,,
I6KKY,,,,,166.63,,
Q37OS,,,,,126.79,,
01K8X,,,,,129.32,,
JHTO5,,,,,96.783,,
QM7Q3,,,,,270.15,,
L2N0G,,,,,151.52,,
YRX5H,,,,,134.54,,
1Q5ST,,,,,177.14,,
STB0G,,,,,254.15,,
TNEEH,,,,,156.72,,
0RSFD,,,,,170.19,,
UGWOG,,,,,182.71,,
24KQ5,,,,,193.29,,
NEWFB,,,,,212.95,,
TM9I6,,,,,86.435,,
IM96T,,,,,206.28,,
HEIW9,,,,,144.81,,
T1KK1,,,,,203.47,,
6JACT,,,,,233.84,,
8ZF5S,,,,,159.9,,
1E7VU,,,,,162.76,,
55687,,,,,185.6,,
OFNQV,,,,,175.59,,
M8I61,,,,,190.44,,
KVYOZ,,,,,107.86,,
SFPJ7,,,,,133.78,,
1ELWC,,,,,163.05,,
7GYR4,,,,,113.62,,
7TNGJ,,,,,136.07,,
W1VO2,,,,,156.7,,
ZHF60,,,,,155.57,,
UBDB5,,,,,103.22,,
D4XVH,,,,,269.82,,
DUHWU,,,,,231.64,,
FVPMC,,,,,270.55,,
2ZFNL,,,,,84.153,,
K3IGM,,,,,177.44,,
VEHER,,,,,89.6,,
MLS4T,,,,,140.99,,
KX7FC,,,,,111.1,,
B7HDN,,,,,159.16,,
UYJVE,,,,,137.08,,
X8A6H,,,,,207.89,,
OTT89,,,,,156.66,,
TTRAJ,,,,,196.7,,
76A29,,,,,127.14,,
DD57W,,,,,108.72,,
AJRIJ,,,,,124.51,,
ZPUVC,,,,,124.38,,
OAT0A,,,,,239.47,,
GMMVC,,,,,113.46,,
VJUZS,,,,,116.31,,
XUV0Y,,,,,132.53,,
G5G8K,,,,,166.92,,
2BS0V,,,,,154.09,,
UT7R3,,,,,243.54,,
XRVQL,,,,,160.92,,
VPIYF,,,,,163.36,,
I30LP,,,,,170.69,,
VWAEL,,,,,150.96,,
E18UD,,,,,129.37,,
DY5VP,,,,,136.3,,
03TL7,,,,,265.42,,
4RVZB,,,,,78.708,,
5OMSL,,,,,145.89,,
XFHYX,,,,,209.71,,
SHZ84,,,,,252.88,,
MOWLI,,,,,141.6,,
3LFV6,,,,,138.16,,
Y9SMX,,,,,104.25,,
B71ZJ,,,,,168.72,,
C5LCU,,,,,138.95,,
DQFF2,,,,,131.9,,
Y5826,,,,,170.76,,
MPBM1,,,,,201,,
6HWQJ,,,,,126.47,,
E24EQ,,,,,108.24,,
U2B8U,,,,,132.32,,
HJM37,,,,,142.62,,
YC9FL,,,,,135.63,,
1NYKM,,,,,218.32,,
S1J2Q,,,,,202.37,,
HMLJX,,,,,160.46,,
5NK4L,,,,,208.93,,
DJVZQ,,,,,164.32,,
3OQ8M,,,,,171.71,,
AM13K,,,,,239.14,,
0CG15,,,,,144.47,,
V73YI,,,,,144.77,,
FNLLG,,,,,239.16,,
GKBX9,,,,,174.05,,
VEKTO,,,,,169.1,,
5S1WQ,,,,,195.64,,
C3CGB,,,,,165.76,,
VTAX3,,,,,121.37,,
QI3JB,,,,,111.14,,
GIC0G,,,,,175.97,,
PYE2T,,,,,152.15,,
5G9SV,,,,,150.4,,
LVNAU,,,,,145.47,,
SC5YW,,,,,121.8,,
99UA6,,,,,133.5,,
E5CP9,,,,,157.98,,
V3B51,,,,,228.53,,
F9K8L,,,,,192.92,,
DB52Q,,,,,137.75,,
41GXC,,,,,127.46,,
YX0YS,,,,,57.119,,
QNVMD,,,,,141.52,,
0RROG,,,,,163.08,,
PDK24,,,,,124.55,,
WM336,,,,,145.16,,
20WZU,,,,,191.85,,
RX6R8,,,,,154.74,,
CALKE,,,,,156.61,,
2ZFG4,,,,,126.82,,
TD3HC,,,,,129.91,,
MNNDB,,,,,136.89,,
V31YX,,,,,207.79,,
WNYV6,,,,,120.02,,
X2GNB,,,,,196.38,,
8XFAV,,,,,153.29,,
ZBBP9,,,,,138.19,,
G70A2,,,,,162.35,,
E3S4O,,,,,234.83,,
HJH7H,,,,,68.435,,
QGQGZ,,,,,157.52,,
BIK4X,,,,,176.79,,
L58KN,,,,,166.68,,
SMVKB,,,,,151.14,,
BYSQ7,,,,,193.29,,
EAWW4,,,,,155.04,,
7L4DW,,,,,157.24,,
B8PQL,,,,,116.28,,
T0PJG,,,,,128.21,,
XSRBI,,,,,160.68,,
GQT29,,,,,168.62,,
6WWB3,,,,,126.03,,
0PSL4,,,,,145.82,,
APH4V,,,,,219.42,,
JTTAP,,,,,161,,
LR6RZ,,,,,225.52,,
UIPJB,,,,,172.38,,
LUPRO,,,,,97.616,,
LTYK5,,,,,187.46,,
1JGLR,,,,,163.6,,
ZOMM2,,,,,246.44,,
OLEWM,,,,,157.65,,
RMNL1,,,,,175.38,,
MVPQF,,,,,180.22,,
R28EY,,,,,221.35,,
ZJNXZ,,,,,103.56,,
TW2F4,,,,,159.76,,
EW3VV,,,,,95.259,,
5GITI,,,,,226.04,,
RHAJX,,,,,236.45,,
GYAR9,,,,,118.9,,
LITXP,,,,,129.07,,
1BEFM,,,,,86.608,,
QNUIU,,,,,163.85,,
G183W,,,,,233.55,,
UD7R8,,,,,162.42,,
GEAB1,,,,,174.82,,
9REZ6,,,,,191,,
DB4WX,,,,,106.99,,
7K9XM,,,,,176.7,,
ZI3BR,,,,,218.2,,
KLO0K,,,,,211.34,,
O0C2Z,,,,,252.68,,
B17UQ,,,,,220.01,,
TNWWG,,,,,145.03,,
VOX2S,,,,,151.03,,
H5RDP,,,,,160.33,,
42MC3,,,,,154.46,,
1KJI0,,,,,166.2,,
B61CP,,,,,230.23,,
BBYHD,,,,,156.15,,
R2VY3,,,,,209.01,,
81G9S,,,,,186,,
HG8G1,,,,,42.971,,
XVEM8,,,,,137.69,,
1YBKW,,,,,245.17,,
CO4AU,,,,,98.308,,
EN3QY,,,,,160.46,,
TDNV3,,,,,187.37,,
TX7K1,,,,,155.04,,
I491F,,,,,153.33,,
3YNPY,,,,,80.215,,
SIUU5,,,,,156.64,,
5VJ1X,,,,,177.39,,
6KJGX,,,,,170.75,,
V95RI,,,,,131.94,,
I5F23,,,,,142.49,,
S5NC8,,,,,196.9,,
PB0TU,,,,,156.87,,
RKGG5,,,,,76.262,,
XULW2,,,,,137.57,,
KLZN8,,,,,187.34,,
B9YPQ,,,,,169.81,,
QX89T,,,,,115.05,,
5M17J,,,,,159.68,,
3HF45,,,,,114.55,,
CIGGJ,,,,,146.46,,
GCK0H,,,,,111.64,,
KHWG2,,,,,156.64,,
8EYHC,,,,,197.44,,
RHYAJ,,,,,198.42,,
GYB9U,,,,,128.76,,
3C8OG,,,,,210.88,,
H3CDC,,,,,229.11,,
B0BDR,,,,,215.08,,
8TDNF,,,,,163.83,,
6VM42,,,,,184.94,,
CVH2Y,,,,,208.68,,
02CYP,,,,,158.85,,
X89FW,,,,,105.94,,
DTUJD,,,,,153.7,,
4ZNNP,,,,,130.96,,
CVX3K,,,,,220.74,,
ZCH7N,,,,,162.21,,
1F4YB,,,,,212.28,,
6MUM6,,,,,138.17,,
JOYAJ,,,,,211.02,,
HBQ33,,,,,142.94,,
B5NS3,,,,,238.89,,
M5YLS,,,,,231.95,,
VSZ4W,,,,,198.42,,
8FH96,,,,,142.08,,
VAPVR,,,,,169.77,,
ZEC1D,,,,,188.66,,
MHI9B,,,,,163.98,,
E5O0F,,,,,152.92,,
N8SO1,,,,,204.43,,
MLDGN,,,,,158.97,,
HDX87,,,,,176.48,,
17RPG,,,,,240.28,,
40DSU,,,,,160.18,,
PB66Q,,,,,222.88,,
F7OOB,,,,,204.19,,
W98IU,,,,,156.48,,
5MYL4,,,,,155.68,,
SM0HI,,,,,168.42,,
V70F7,,,,,161.98,,
WTPQ6,,,,,90.08,,
U6XPZ,,,,,158.63,,
ATI0Z,,,,,233.66,,
ILKXV,,,,,157.14,,
1K4ZT,,,,,211.91,,
UTR56,,,,,216.33,,
IWF0U,,,,,203.42,,
Y6P1E,,,,,148.93,,
MLBTH,,,,,157.52,,
NSDFA,,,,,157.8,,
59KH0,,,,,200.75,,
EHYXP,,,,,222.78,,
BRLNM,,,,,178.96,,
WVOQP,,,,,186.8,,
V4HBP,,,,,184.36,,
4WX0H,,,,,151.41,,
CG45V,,,,,215.51,,
372CC,,,,,119.03,,
72R6A,,,,,134.27,,
7HYP8,,,,,183.06,,
8CQ9Y,,,,,64.246,,
OVYAC,,,,,96.91,,
NJZR7,,,,,159.46,,
WBS4I,,,,,115.66,,
1UHL7,,,,,139.02,,
MRSYL,,,,,101,,
3X6SI,,,,,131.43,,
MPX3X,,,,,151.7,,
W2NHA,,,,,204.88,,
TYKVA,,,,,141.9,,
DBN7R,,,,,153.59,,
YIM12,,,,,150.56,,
WXC7V,,,,,138.32,,
0VQES,,,,,168.54,,
ZJG67,,,,,188.04,,
AFTMI,,,,,133.67,,
PNIHG,,,,,161.06,,
DHR83,,,,,111.28,,
6TJVS,,,,,109.22,,
R979C,,,,,201.03,,
QZCSM,,,,,168.62,,
7M1D0,,,,,183.86,,
73J9F,,,,,166.93,,
W6GTP,,,,,220.44,,
9YNN1,,,,,225.97,,
WXGLA,,,,,197.95,,
TK00O,,,,,105.22,,
V58VE,,,,,117.44,,
J9P8D,,,,,92.409,,
CR5G1,,,,,152.01,,
MCMCR,,,,,170.88,,
KRF68,,,,,111.53,,
F50DT,,,,,199.15,,
2TWI2,,,,,164.69,,
5SJ89,,,,,188.92,,
N1EDG,,,,,105.13,,
P71W7,,,,,165.05,,
XJS1X,,,,,201.81,,
J1RLO,,,,,218.61,,
9JZO3,,,,,153.71,,
9Q1N7,,,,,154.92,,
TSYR3,,,,,149.46,,
FDVBR,,,,,161.54,,
RSG1C,,,,,153.84,,
Q0XQX,,,,,169.09,,
PJO9R,,,,,217.82,,
V4HY4,,,,,167.66,,
TQMTC,,,,,184.52,,
WQYET,,,,,200.29,,
C5BMA,,,,,216.53,,
EHHRS,,,,,204.54,,
JJLTF,,,,,148.95,,
CPH1Y,,,,,73.589,,
20NI0,,,,,222.14,,
K1FT7,,,,,197.09,,
5LJ3J,,,,,85.142,,
AXJUB,,,,,176.72,,
4L6GZ,,,,,114.19,,
ICALV,,,,,174.48,,
7QEQN,,,,,161.32,,
BR8B3,,,,,165.44,,
897OI,,,,,176.28,,
R5MFX,,,,,123.64,,
40TYU,,,,,112.8,,
HOI6L,,,,,241.32,,
1TAMK,,,,,77.488,,
2JWHI,,,,,127.05,,
HY9LW,,,,,155.35,,
EY8S6,,,,,143.59,,
QDOXA,,,,,187.24,,
DANN2,,,,,194.36,,
XNT6F,,,,,165.8,,
OMX6W,,,,,207.29,,
VLZ40,,,,,146.62,,
2R13Z,,,,,168.93,,
BGQIF,,,,,65.948,,
V2C4I,,,,,183.07,,
KI6RS,,,,,48.316,,
O2VP8,,,,,273.6,,
W7SGQ,,,,,158.77,,
0JJIY,,,,,130.83,,
8MX1T,,,,,241.31,,
IL0LY,,,,,174.5,,
TANH9,,,,,150.12,,
XTC0F,,,,,161.27,,
8VNSV,,,,,63.304,,
NEE6E,,,,,203.36,,
QAJQC,,,,,97.186,,
82ZNR,,,,,239.72,,
WOVOX,,,,,261.62,,
EYV38,,,,,154.3,,
GG1X2,,,,,185.63,,
Y98NJ,,,,,190.85,,
D7ICK,,,,,170.52,,
ZIWZH,,,,,146.52,,
16UNJ,,,,,175.41,,
QLQNJ,,,,,117.32,,
WT405,,,,,155.35,,
UB3KO,,,,,102.55,,
13IOT,,,,,161.63,,
